Burghardt_ID,street_address,Side,space_type,SPP,common,MULTI_STEM,DBH_2018,Ht_2018,Notes_2018,Condition,area_id,grade,grade_group,mean_temp_C,Status,HOLC_neigh,SPACELENGTH,SPACEWIDTH,survey_date,Observer(s),Site Type,Land Use,Groundcover,Mortality Status,Basal Sprouts,Root Girdling,Tree Height (ft),Trunk Diameter (in),Height of Diameter (in),Fine Twig Dieback,Leaf Discoloration,Leaf Defoliation,Crown Light Exposure,Crown Vigor,Exit Holes,Exudation/Growths,Galleries,Bark Fissures/cankers,Scale,Aphids,Twig/branch Galls,Leaf Galls,SLF,Natural Enemies,Ants,Pruning,Watering,Fencing,Vehicle Damage,survey_notes,dog_poop,trash,spider_mite,foreign_embedded,Species ID Notes,Overhead Conflicts,Flatids,Whitefly,caterpillars_combined,Phi2,PhiNPQ,PhiNO,Ambient Humidity,Ambient Temperature,Leaf Temperature,Leaf Temperature Differential,leaf_thickness,SPAD,photosynq_date,Time of Day,temp_C,lat,long,buffer_temp_C
81549,"4201 PARKSIDE DR, Baltimore, MD",NA,Open/Unrestricted,Cornus florida,"dogwood, flowering",1,3.8,10,DBH at 2; cavity or decay,Good,2880,B,AB,35.17993054,focal,B11,>20,>20,7/23/2024,MS ALP KM,Maintained Park,Maintained Park,Lawn,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no tree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.457759857177734,39.32573031,-76.56809487,34.4724922180176
108989,"2851 KENTUCKY AVE, Baltimore, MD",NA,Tree Lawn,Liquidambar styraciflua,"sweetgum, American",1,4.9,20,NA,Good,2880,B,AB,35.17993054,focal,B11,16,4,7/23/2024,MS KM ALP,Sidewalk Planting Strip,Mixed Use,Properly mulched,Alive,Absent,0 (none),27,7.4,54,(1) 0-1%,2 (2-25%),1 (0-1%),5 (all sides in sun),1 (healthy),None,Sticky or hardened clear/brown resin,None,Trace,Trace,None,None,None,None,Trace,None,Healed,NA,NA,Mower (near ground),NA,Absent,Absent,None,Absent,not rotundiloba,None,Trace,Trace,Trace,0.579,0.208,0.213,47.58301,32.5,33.49,0.99,0.42,36.125,7/23/2024 11:04,11.07277778,35.48689651489258,39.32466638,-76.57327028,35.475081852504204
111550,"2238 LAKE AVE, Baltimore, MD",NA,Median/Island,Liquidambar styraciflua,"sweetgum, American",1,1.3,10,NA,Good,2880,B,AB,35.17993054,focal,B11,>20,>20,7/23/2024,MS KM ALP,Median,Single-family Residential-detached,Properly mulched,Alive,Absent,0 (none),30.6,5.32,54,(1) 0-1%,1 (0-1%),1 (0-1%),3,1 (healthy),Round in rows (sapsucker),Sticky or hardened clear/brown resin,None,Moderate,Trace,None,None,None,None,None,Moderate,None,NA,NA,Mower (near ground),NA,Absent,Absent,None,Absent,not rotundiloba,None,None,Trace,Trace,0.662,0.097,0.241,50.76367,31.81,27.85,-3.96,0.54,41.122,7/23/2024 10:26,10.43833333,34.159427642822266,39.32761255,-76.57829607,34.1640674046108
122359,"2801 HARFORD ROAD, Baltimore, MD",NA,Open/Unrestricted,Liquidambar styraciflua,"sweetgum, American",1,3.6,20,NA,Good,2880,B,AB,35.17993054,focal,B11,>20,>20,7/23/2024,MS KM ALP,Other Maintained Landscaped Area,Mixed Use,Lawn,Alive,Absent,2 (>40%),27.5,6.8,54,(1) 0-1%,2 (2-25%),1 (0-1%),3,1 (healthy),None,None,None,None,Trace,None,None,None,None,None,Moderate,Healed,NA,NA,None,NA,Absent,Absent,None,Absent,rotundiloba,None,None,None,None,0.704,0.091,0.204,53.4834,29.44,26.39,-3.05,0.15,39.93,7/23/2024 9:49,9.822777778,35.07223129272461,39.32249714,-76.58878325,35.0724509102958
191111,"2801 HARFORD ROAD, Baltimore, MD",NA,Open/Unrestricted,Liquidambar styraciflua,"sweetgum, American",1,4.3,16,NA,Good,2880,B,AB,35.17993054,focal,B11,>20,>20,7/23/2024,MS ALP KM,Other Maintained Landscaped Area,Mixed Use,Lawn,Alive,Present,1 (<40%),18.5,6.38,54,(1) 0-1%,2 (2-25%),1 (0-1%),5 (all sides in sun),1 (healthy),None,Sticky or hardened clear/brown resin,None,Trace,Trace,None,None,None,Trace,Trace,Trace,Healed,NA,NA,Mower (near ground),NA,Absent,Absent,None,Absent,rotundiloba,None,None,None,None,0.52,0.326,0.154,54.19434,29.15,28.71,-0.44,0.19,30.172,7/23/2024 10:00,10.00583333,34.75189208984375,39.3249674,-76.58597956,34.7487531389509
124698,"3300 CLIFTMONT AVE, Baltimore, MD",NA,Median/Island,Nyssa sylvatica,blackgum,1,1,6,NA,Good,2880,B,AB,35.17993054,back-up,B11,>20,>20,7/23/2024,MS ALP KM,Median,Single-family Residential-attached,Lawn,Alive,Absent,0 (none),9.4,2.55,47,(1) 0-1%,2 (2-25%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,Trace,Substantive,None,None,None,None,None,Trace,None,Improper (major/trunk),NA,NA,Mower (near ground),no apical meristem,Absent,Absent,None,Absent,ok,None,None,Trace,None,0.574,0.178,0.248,44.62109,33.17,33.71,0.54,0.02,25.844,7/23/2024 13:20,13.335,35.37871170043945,39.31875426,-76.57226851,35.4076499938965
124682,"3223 BELAIR ROAD, Baltimore, MD",NA,Well/Pit,Nyssa sylvatica,blackgum,1,1.2,8,NA,Good,2880,B,AB,35.17993054,focal,B11,6,4,7/23/2024,MS KM ALP,Sidewalk Cutout,Commercial,Herbaceous,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no tree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.553558349609375,39.32112546,-76.57410308,35.5672623770578
111513,"2211 PELHAM AVE, Baltimore, MD",NA,Tree Lawn,Nyssa sylvatica,blackgum,1,1.5,10,NA,Good,2880,B,AB,35.17993054,focal,B11,>20,4,7/23/2024,MS ALP KM,Sidewalk Cutout,Single-family Residential-detached,Lawn,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no longer blackgum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.98012924194336,39.3301221,-76.57923229,34.9330613272531
151833,"1501 GORSUCH AVE, Baltimore, MD",NA,Well/Pit,Nyssa sylvatica,blackgum,1,2,7,NA,Good,2880,B,AB,35.17993054,focal,B11,5,3,7/23/2024,MS KM ALP,Sidewalk Cutout,Mixed Use,Herbaceous,Alive,Absent,0 (none),17.3,5.38,54,(1) 0-1%,2 (2-25%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,Trace,Substantive,None,None,Moderate,Trace,Trace,Trace,Improper (major/trunk),NA,NA,Car (off ground),"trash at base, hard to see leaves",Absent,Present,None,Absent,ok,None,None,None,None,0.599,0.116,0.285,66.53711,24.71,25.23,0.52,0.04,29.045,7/23/2024 9:32,9.536388889,35.46837615966797,39.32273512,-76.59718047,NA
82510,"4201 PARKSIDE DR, Baltimore, MD",NA,Open/Unrestricted,Quercus alba,"oak, white",1,3.7,12,NA,Good,2880,B,AB,35.17993054,back-up,B11,>20,>20,7/23/2024,MS KM ALP,Maintained Park,Maintained Park,Bare ground,Alive,Absent,0 (none),32.5,9.6,54,(1) 0-1%,2 (2-25%),2 (2-25%),4,1 (healthy),None,None,None,None,None,None,None,Moderate,Trace,Moderate,Moderate,None,NA,NA,None,"layer of leaflitter, spidermites, trace lacebugs",Absent,Absent,Trace,Absent,ok,None,None,None,None,0.61,0.116,0.274,46.40332,33.17,28.31,-4.86,0.78,37.869,7/23/2024 13:36,13.60888889,34.72979736328125,39.32517929,-76.56729626,34.6882188585069
84031,"4701 HARFORD ROAD, Baltimore, MD",NA,Open/Unrestricted,Quercus alba,"oak, white",1,2.8,12,NA,Good,2880,B,AB,35.17993054,focal,B11,>20,>20,7/23/2024,MS ALP KM,Maintained Park,Maintained Park,Bare ground,Alive,Absent,0 (none),17.14,3.11,54,(1) 0-1%,3 (26-50%),2 (2-25%),1,3 (moderately unhealthy),None,None,None,None,None,None,None,Trace,None,Trace,Trace,Healed,NA,NA,Mower (near ground),"trace leafhopper (not flattid), pictures leaf discoloration (spidermite and something?)",Absent,Absent,Trace,Absent,ok,None,None,None,Trace,0.627,0.108,0.266,48.20312,32.11,28.75,-3.36,0.48,31.566,7/23/2024 11:21,11.36222222,34.699440002441406,39.3254011,-76.56918265,34.7530174255371
108928,"3610 CROSSLAND AVE, Baltimore, MD",NA,Median/Island,Quercus alba,"oak, white",1,1.9,10,NA,Good,2880,B,AB,35.17993054,focal,B11,>20,10,7/23/2024,MS KM ALP,Median,Single-family Residential-detached,Lawn,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,blackgum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.400569915771484,39.32811604,-76.57572019,34.4230875287737
111597,"2235 KENTUCKY AVE, Baltimore, MD",NA,Median/Island,Quercus alba,"oak, white",1,1,6,NA,Good,2880,B,AB,35.17993054,back-up,B11,>20,>20,7/23/2024,MS ALP KM,Median,Single-family Residential-detached,Properly mulched,Alive,Absent,0 (none),16.8,4.1,54,(1) 0-1%,2 (2-25%),1 (0-1%),5 (all sides in sun),2 (slightly unhealthy),None,None,None,None,None,None,None,None,None,Moderate,Moderate,Healed,NA,NA,Car (off ground),substantive spidermite and lacebugs,Absent,Absent,Substantive,Absent,ok,None,None,None,Trace,0.528,0.233,0.239,46.28809,32.68,30.75,-1.93,0.09,36.985,7/23/2024 13:51,13.86305556,34.21873474121094,39.32818299,-76.578153940000007,34.2158478630914
108933,"3407 CROSSLAND AVE, Baltimore, MD",NA,Median/Island,Quercus palustris,"oak, pin",1,4.5,20,NA,Good,2880,B,AB,35.17993054,focal,B11,>20,10,7/23/2024,MS KM ALP,Median,Single-family Residential-detached,Bare ground,Alive,Absent,0 (none),29.5,7,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,Trace,None,None,None,None,None,Trace,Trace,Healed,NA,NA,Car (off ground),NA,Absent,Absent,None,Absent,ok,None,None,None,None,0.568,0.191,0.241,49.16211,31.79,32.25,0.46,0.26,31.601,7/23/2024 10:34,10.57972222,34.7225341796875,39.32633482,-76.57757314,34.6582805088588
124562,"2800 EDISON HWY, Baltimore, MD",NA,Median/Island,Quercus palustris,"oak, pin",1,1,6,DBH at 1,Good,2880,B,AB,35.17993054,focal,B11,>20,>20,7/23/2024,MS KM ALP,Median,Mixed Use,Lawn,Alive,Present,0 (none),7.3,1.05,12,(55) 51-55%,4 (51-75%),1 (0-1%),3,4 (severely unhealthy),None,Honeydew/sooty mold,None,Substantive,Substantive,None,None,None,None,Trace,Trace,None,NA,NA,Mower (near ground),NA,Absent,Absent,None,Absent,died back/resprout,None,None,None,None,0.53,0.281,0.189,47.74902,32.4,31.29,-1.11,0.23,22.326,7/23/2024 13:04,13.07833333,35.08549499511719,39.31614596,-76.57296824,35.0861638387044
129420,"3545 BELAIR ROAD, Baltimore, MD",NA,Well/Pit,Quercus palustris,"oak, pin",1,1.8,10,NA,Good,2880,B,AB,35.17993054,focal,B11,12,5,7/23/2024,MS KM ALP,Sidewalk Cutout,Single-family Residential-attached,Lawn,Stump,Present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sprouts present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.296592712402344,39.32427462,-76.56997919,35.2878437042236
107237,"2614 E FAIRMOUNT AVE, Baltimore, MD",NA,Well/Pit,Cladrastis kentukea,yellowwood,1,1.7,10,NA,Good,2869,C,C,36.76330356,focal,C1,5,5,7/19/2024,MS KM SM KTB,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Alive,Absent,0 (none),19.1,5.61,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,None,None,None,None,Moderate,Trace,Trace,Improper (minor/branches),NA,NA,Car (off ground),"wires and signs overhead,  metal fence",Absent,Absent,None,Absent,"not yellowwood, hackberry",Other,None,Trace,None,0.523,0.259,0.218,35.54102,32.89,32.51,-0.38,0.03,34.963,7/19/2024 10:37,10.63138889,36.39582443237305,39.29326546,-76.57971232,36.3717515128
115852,"2814 JEFFERSON ST, Baltimore, MD",NA,Well/Pit,Cladrastis kentukea,yellowwood,1,1.6,8,NA,Good,2869,C,C,36.76330356,focal,C1,5,4,7/19/2024,MS KM SM KTB,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Alive,Present,0 (none),12.7,3.97,34,(1) 0-1%,3 (26-50%),1 (0-1%),4,3 (moderately unhealthy),None,Sticky or hardened clear/brown resin,None,Substantive,None,None,None,None,None,Trace,Trace,Improper (minor/branches),NA,NA,Car (off ground),"apical damage, substantial sap seepage from knife cuts, major vehicle damage",Absent,Absent,None,Absent,ok,Wires,None,None,None,0.625,0.135,0.24,35.99121,34.24,31.39,-2.85,0.15,36.877,7/19/2024 12:55,12.92555556,37.67073440551758,39.29699121,-76.57704747,37.6337747573853
115859,"414 N KENWOOD AVE, Baltimore, MD",NA,Well/Pit,Cladrastis kentukea,yellowwood,1,2.2,11,NA,Good,2869,C,C,36.76330356,back-up,C1,8,5,7/19/2024,MS KM SM KTB,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.302711486816406,39.29620213,-76.57797584,37.2885071890695
115870,"414 N KENWOOD AVE, Baltimore, MD",NA,Well/Pit,Cladrastis kentukea,yellowwood,1,2.4,12,NA,Good,2869,C,C,36.76330356,focal,C1,8,5,7/19/2024,MS KM SM KTB,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Alive,Absent,0 (none),14.1,3.87,50,(20) 16-20%,2 (2-25%),1 (0-1%),4,3 (moderately unhealthy),None,None,Substantive,Substantive,Trace,None,None,None,None,Trace,Trace,Improper (major/trunk),NA,NA,Car (off ground),Major branch loss recently,Absent,Absent,None,Absent,ok,None,None,None,None,0.507,0.323,0.17,35.42578,33.54,34.43,0.89,0.29,29,7/19/2024 12:46,12.77277778,37.302711486816406,39.29616626,-76.57797157,37.2995802561442
123885,"316 N ROBINSON ST, Baltimore, MD",NA,Well/Pit,Cladrastis kentukea,yellowwood,1,1.2,8,NA,Good,2869,C,C,36.76330356,back-up,C1,7,4,7/19/2024,MS KM SM KTB,Sidewalk Cutout,Single-family Residential-attached,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not yellowwood, misidentification",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.79972457885742,39.29586392,-76.57295867,36.7917221069336
111219,"105 N EAST AVE, Baltimore, MD",NA,Well/Pit,Cornus florida,"dogwood, flowering",1,3.1,10,NA,Good,2869,C,C,36.76330356,focal,C1,8,5,7/19/2024,MS KM SM KTB,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bare pit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.14619445800781,39.2936538,-76.57237569,36.1643390655518
107159,"26 N LUZERNE AVE, Baltimore, MD",NA,Well/Pit,Cornus florida,"dogwood, flowering",1,3.3,10,NA,Good,2869,C,C,36.76330356,focal,C1,6,5,7/19/2024,MS KM SM KTB,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cornus kousa,NA,NA,NA,NA,0.147,0.736,0.117,35.75293,33.48,32.67,-0.81,0.05,70.836,7/19/2024 11:09,11.15555556,35.953834533691406,39.292856,-76.5805701,35.9568846566337
107217,"140 N LAKEWOOD AVE, Baltimore, MD",NA,Well/Pit,Cornus florida,"dogwood, flowering",1,3.5,10,NA,Good,2869,C,C,36.76330356,focal,C1,5,4,7/19/2024,MS KM SM KTB,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,Absent,0 (none),26.7,3.85,54,(5) 2-5%,2 (2-25%),1 (0-1%),2,2 (slightly unhealthy),None,None,None,Moderate,Trace,None,None,None,None,Substantive,Trace,Improper (major/trunk),NA,NA,Car (off ground),"bird nest, wind chimes, wire embedded,",Absent,Absent,None,Present,ok,Wires,None,Moderate,None,0.115,0.767,0.118,36.46875,32.05,32.19,0.14,3.91,36.842,7/19/2024 10:23,10.38916667,36.930477142333984,39.29412631,-76.57925312,36.9383387565613
134078,"2326 E MONUMENT ST, Baltimore, MD",NA,Well/Pit,Cornus florida,"dogwood, flowering",1,2.4,10,DBH at 2,Good,2869,C,C,36.76330356,focal,C1,8,4,7/19/2024,MS KM KTB SM,Sidewalk Cutout,Commercial,Herbaceous,Alive,Absent,0 (none),13.73,3.69,24,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,None,Trace,Trace,None,None,None,None,Trace,None,Healed,NA,NA,None,"ground trash, trace mites",Absent,Present,Trace,Absent,ok,None,None,Moderate,None,0.584,0.167,0.249,47.08594,27.12,27.07,-0.05,3.86,32.024,7/19/2024 9:25,9.424166667,37.5627326965332,39.29882882,-76.58427096,37.4200657435826
132035,"2716 ASHLAND AVE, Baltimore, MD",NA,Well/Pit,Cornus florida,"dogwood, flowering",1,1.3,10,NA,Good,2869,C,C,36.76330356,focal,C1,7,4,7/19/2024,MS KM SM KTB,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no dogwood,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.721099853515625,39.30116103,-76.57903178,36.7104115486145
80310,"3000 E MADISON ST, Baltimore, MD",NA,Open/Unrestricted,Cornus florida,"dogwood, flowering",1,1,4,DBH at 1,Good,2869,C,C,36.76330356,focal,C1,>20,>20,7/19/2024,MS KM SM KTB,Maintained Park,Maintained Park,Lawn,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no dogwood,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.26496887207031,39.3011384,-76.57621607,36.2641611099243
115895,"223 N LAKEWOOD AVE, Baltimore, MD",NA,Well/Pit,Liquidambar styraciflua,"sweetgum, American",1,2.4,11,NA,Good,2869,C,C,36.76330356,focal,C1,6,4,7/19/2024,MS KM SM KTB,Sidewalk Cutout,Mixed Use,Properly mulched,Alive,Absent,0 (none),30.2,6.25,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),Round in rows (sapsucker),Sticky or hardened clear/brown resin,None,Moderate,None,None,None,None,None,None,None,Improper (minor/branches),NA,NA,None,"across from elementary school , discoloration is deformed leaves",Absent,Absent,None,Absent,rotundiloba,None,None,None,None,0.709,0.067,0.223,38.33984,31.35,25.57,-5.78,0.29,49.442,7/19/2024 10:11,10.18944444,37.403141021728516,39.29525309,-76.57916412,37.3717160906111
120117,"3021 E MONUMENT ST, Baltimore, MD",NA,Well/Pit,Liquidambar styraciflua,"sweetgum, American",1,2.4,13,NA,Good,2869,C,C,36.76330356,focal,C1,8,4,7/19/2024,MS KM SM KTB,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Alive,Present,1 (<40%),30.9,6.9,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,None,None,None,Trace,Trace,Trace,Trace,None,NA,NA,Car (off ground),"dog poop, good on pruning",Present,Absent,None,Absent,not rotundiloba,Wires,None,Substantive,Trace,0.639,0.08,0.281,33.19336,35.57,30.43,-5.14,0.13,21.499,7/19/2024 13:27,13.46583333,36.552467346191406,39.29893209,-76.57442921,36.5609174455915
109742,"3039 E BALTIMORE ST, Baltimore, MD",NA,Well/Pit,Liquidambar styraciflua,"sweetgum, American",1,2.6,10,NA,Good,2869,C,C,36.76330356,focal,C1,6,4,7/19/2024,MS KM SM KTB,Sidewalk Cutout,Mixed Use,Other,Alive,Absent,0 (none),31.5,7.55,54,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,Trace,None,None,None,Trace,Trace,None,Improper (minor/branches),NA,NA,Car (off ground),Rock and ground cover with weed cloth,Absent,Absent,None,Absent,not rotundiloba,None,None,Trace,Trace,0.633,0.137,0.23,36.75488,34.38,35.73,1.35,0.02,45.671,7/19/2024 11:38,11.64111111,36.21783447265625,39.29221133,-76.573409,36.1900257534451
120119,"3007 MCELDERRY ST, Baltimore, MD",NA,Well/Pit,Nyssa sylvatica,blackgum,1,2.4,8,NA,Good,2869,C,C,36.76330356,focal,C1,6,4,7/19/2024,MS KM SM KTB,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Alive,Present,0 (none),20.1,5.4,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,Trace,Trace,Moderate,None,None,None,Trace,Moderate,None,Improper (minor/branches),NA,NA,Car (off ground),"leafcutter bees, trash and dog poop on ground",Present,Present,None,Absent,ok,None,None,Trace,None,0.47,0.238,0.292,34.68359,35.29,36.95,1.66,0.02,35.488,7/19/2024 13:15,13.25,36.62024688720703,39.2979887,-76.57484313,36.5917553901672
115890,"233 N MILTON AVE, Baltimore, MD",NA,Well/Pit,Nyssa sylvatica,blackgum,1,2.7,8,NA,Good,2869,C,C,36.76330356,focal,C1,10,5,7/19/2024,MS KM SM KTB,Sidewalk Cutout,Single-family Residential-attached,Other,Alive,Absent,0 (none),12.44,3.65,54,(5) 2-5%,2 (2-25%),1 (0-1%),4,2 (slightly unhealthy),None,None,Moderate,Trace,Trace,None,None,None,Trace,Trace,Trace,Healed,NA,NA,Car (off ground),"glass block ground, apical meristem pruned",Absent,Absent,None,Absent,ok,Wires,None,Trace,Trace,0.663,0.106,0.231,41.10156,30.82,26.61,-4.21,0.28,32.147,7/19/2024 9:55,9.9225,37.49034881591797,39.29538842,-76.58200473,37.5963144302368
108341,"30 N KENWOOD AVE, Baltimore, MD",NA,Well/Pit,Nyssa sylvatica,blackgum,1,3,10,NA,Good,2869,C,C,36.76330356,focal,C1,6,5,7/19/2024,MS KM SM KTB,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,Absent,0 (none),22,6.46,54,(1) 0-1%,2 (2-25%),2 (2-25%),4,1 (healthy),None,None,None,None,Trace,None,None,Moderate,None,Trace,Trace,Improper (minor/branches),NA,NA,Car (off ground),"leafcutter bees, mites trace",Absent,Absent,Trace,Absent,ok,Wires,Trace,None,Trace,0.479,0.344,0.177,35.12793,33.98,35.69,1.71,0.03,33.734,7/19/2024 11:16,11.27583333,36.33721160888672,39.29307275,-76.57775926,36.3410083225795
80275,"3000 E MADISON ST, Baltimore, MD",NA,Open/Unrestricted,Quercus alba,"oak, white",1,1,4,DBH at 1,Good,2869,C,C,36.76330356,focal,C1,>20,>20,7/19/2024,MS KM SM KTB,Maintained Park,Maintained Park,Lawn,Alive,Absent,0 (none),7.9,2.75,12,(5) 2-5%,1 (0-1%),2 (2-25%),2,1 (healthy),None,Honeydew/sooty mold,None,None,None,None,None,None,Moderate,Trace,Moderate,Improper (major/trunk),NA,NA,None,ivy mulberry and ilanthis,Absent,Absent,None,Absent,ok,None,None,None,Trace,0.53,0.216,0.254,32.54102,36.1,31.39,-4.71,0.28,29.246,7/19/2024 14:04,14.08194444,36.26722717285156,39.30122884,-76.57628151,36.2812805175781
119933,"3000 MCELDERRY ST, Baltimore, MD",NA,Well/Pit,Quercus palustris,"oak, pin",1,2.3,10,NA,Good,2869,C,C,36.76330356,focal,C1,8,3,7/19/2024,KM KTB MS SM,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,Absent,0 (none),23.1,6.1,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,None,None,None,None,None,None,Trace,Moderate,None,None,NA,NA,Car (off ground),"trash on ground, staples in trunk, undetermined course stippling top of leaf, dog poop",Present,Present,None,Present,ok,None,None,None,Trace,0.522,0.328,0.15,36.12402,34.95,32.59,-2.36,0.04,24.298,7/19/2024 13:06,13.11305556,36.697715759277344,39.29813934,-76.57509626,36.6982149396624
107272,"6 N LAKEWOOD AVE, Baltimore, MD",NA,Well/Pit,Quercus palustris,"oak, pin",1,2.4,10,NA,Good,2869,C,C,36.76330356,focal,C1,7,3,7/19/2024,MS KM SM KTB,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,Absent,0 (none),46.7,10.03,54,(1) 0-1%,1 (0-1%),1 (0-1%),3,1 (healthy),None,None,None,None,Trace,None,None,None,Trace,Trace,Trace,Recent,NA,NA,None,"photosync on shade leaf, leaves hard to see",Absent,Absent,None,Absent,"50% black oak, 50% pin oak",None,None,Trace,None,0.656,0.093,0.252,37.20117,33.45,31.39,-2.06,0.04,42.037,7/19/2024 10:58,10.98222222,35.85747146606445,39.29258174,-76.57913547,35.8555047171457
126791,"2401 E EAGER ST, Baltimore, MD",NA,Well/Pit,Quercus palustris,"oak, pin",1,2.6,10,NA,Good,2869,C,C,36.76330356,focal,C1,8,5,7/19/2024,MS KM SM KTB,Sidewalk Cutout,Mixed Use,Herbaceous,Alive,Absent,0 (none),24.7,7.7,54,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,None,Moderate,None,None,None,None,Moderate,Moderate,Healed,NA,NA,Car (off ground),NA,Absent,Absent,None,Absent,ok,None,Trace,None,Trace,0.646,0.111,0.243,51.48047,25.19,23.85,-1.34,0.12,34.757,7/19/2024 9:15,9.253888889,37.28578186035156,39.30169944,-76.58381179,37.2797966003418
115659,"2405 JEFFERSON ST, Baltimore, MD",NA,Well/Pit,Quercus palustris,"oak, pin",1,2.9,14,NA,Good,2869,C,C,36.76330356,focal,C1,8,5,7/19/2024,KM KTB MS SM,Sidewalk Cutout,Mixed Use,Herbaceous,Alive,Absent,0 (none),15.32,3.56,56,(25) 21-25%,2 (2-25%),1 (0-1%),4,3 (moderately unhealthy),None,None,None,Moderate,Substantive,None,None,None,Trace,None,Trace,Improper (minor/branches),NA,NA,None,"photosync taken on sprout, concrete and trash at base, hard to see leaves, knife damage",Absent,Present,None,Absent,ok,None,None,None,None,0.625,0.128,0.247,41.8252,29.72,30.33,0.61,0.02,27.296,7/19/2024 9:40,9.673333333,37.70440673828125,39.29656405,-76.5834907,37.7110399518694
